GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
8600000US01452,1452,ZCTA5 01452,2609,196,1368,109,1241,140,42951,9762,52538,3387,35022,6584,1678,142,1003,93,675,114,0.5,0.8,0,3.2,1.3,2,1.2,1.3,1,1.5,1.5,2.4,8.6,3.4,7.1,4,10.8,6.6,9.3,4.1,8.8,5.3,10.1,6.3,16.2,6,13.7,6.3,20,8.2,26.2,7.2,33.3,9.6,15.7,7.1,6.6,2.6,5.7,3.4,8,4.8,17.2,5.5,14.5,6.1,21.3,9.2,14.1,4.9,16.1,6.6,11.3,6,(X),(X),59116,4088,52736,5654,65000,5359,67579,6655,61168,7238,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X),(X),(X),(X),(X)
8600000US01453,1453,ZCTA5 01453,23138,768,11791,559,11347,555,32986,1323,39163,2209,28010,2669,13284,656,7436,457,5848,453,0.6,0.7,0.2,0.3,1.2,1.6,2.3,0.9,1.3,0.9,3.5,1.8,10.3,2.2,8.8,2.6,12.2,3.8,17.5,2.9,11.7,3,24.8,4.7,19.6,2.5,21.5,3.6,17.3,3.5,16.9,2.6,17.6,3.5,15.9,3.7,8,1.7,8.7,2.4,7.1,2.5,12.6,1.8,15.2,2.8,9.3,2.5,12.2,1.9,14.9,2.4,8.7,3,(X),(X),54143,4298,41381,3077,60374,3512,67627,4581,51151,3733,37650,1981,45628,3641,31543,1694,26405,3278,31716,7787,24669,4413,31244,1887,36453,3731,21751,3867,34314,1888,43206,4239,28634,3662,51829,4030,65880,7115,42359,4086,69719,4510,74638,13973,68516,6437,20.1,(X),(X),(X),(X),(X)
8600000US01460,1460,ZCTA5 01460,5353,238,2852,194,2501,189,58422,5477,76202,14077,41533,8902,3427,220,1977,140,1450,190,1.6,1.6,1.4,1.7,1.9,1.9,1.1,0.9,1.3,1.2,0.9,1.3,2.7,1.5,1.8,1.5,4,2.4,5.1,2.1,3.3,2,7.5,4.1,7.9,2.6,5.9,2.9,10.7,4.4,15.2,3.9,11.6,4.9,20.2,6.3,8.8,2.7,4.9,3.1,14.1,5.3,17.3,3.7,14.3,4,21.4,5.9,40.2,5.5,55.5,7.6,19.2,5.1,(X),(X),103542,9101,67212,5308,104351,10319,117490,14294,86435,11074,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.2,(X),(X),(X),(X),(X)
8600000US01462,1462,ZCTA5 01462,6320,346,3300,240,3020,273,43214,5617,55776,8946,31095,3038,3998,312,2470,259,1528,204,0,0.8,0,1.3,0,2.1,2,1.1,1.4,1.3,3,2.3,8.3,3,10.4,4.4,4.8,3.6,10.9,3.7,6.9,3.2,17.3,7.7,15.3,4.7,11.9,5.3,20.9,6.4,19,5.2,17.7,6.3,21,6.6,6.2,2.4,7,3.3,5,3.3,13.5,4,12.4,4.7,15.3,5.6,24.8,5.2,32.3,7.2,12.6,5.3,(X),(X),66193,5885,51875,5487,76522,7857,83494,8560,65251,9902,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16,(X),(X),(X),(X),(X)
8600000US01463,1463,ZCTA5 01463,6610,291,3354,194,3256,198,41213,2454,54801,3046,34761,2265,4101,292,2358,186,1743,187,1.4,1.2,2.4,2.1,0,1.8,0.6,0.6,1,1.1,0,1.8,4.4,2,2.3,1.9,7.3,4,11.7,4.4,6.1,3.9,19.1,6.4,20.3,4.2,13.2,4.6,29.9,7,15.9,3.6,16.8,4.7,14.6,5.5,8.9,2.6,10.1,3.6,7.4,3.8,14.2,3.1,17.4,4.4,9.8,4.5,22.7,3.6,30.7,4.7,11.9,4.3,(X),(X),73026,4904,44175,6106,72709,3800,83973,5446,57471,4508,48580,5155,66442,5778,37636,2418,14013,6099,11758,2538,26500,6161,42151,4585,54104,8143,30833,10411,37422,3503,53750,3545,33222,9151,64461,10591,91875,12136,44572,13794,85156,21652,123452,25521,62250,13846,16.2,(X),(X),(X),(X),(X)
8600000US01464,1464,ZCTA5 01464,3734,325,2220,504,1514,430,35806,22178,42866,40941,31199,9686,1925,540,1244,386,681,218,1.7,1.7,1.2,1.4,2.6,4.2,0.5,1,0.8,1.5,0,4.7,4.1,2.4,3.9,2.8,4.3,5.5,10.3,5.4,5,4.5,20,11.8,19.8,6.6,21.3,8.7,17,11.2,19.4,6.7,14.9,7.7,27.8,12.5,8.8,4.8,10.3,6.6,6.2,5.6,17.4,6.6,18.2,9.8,15.7,9,18,7,24.4,9.4,6.5,6.4,(X),(X),69136,14894,51330,3955,71213,7731,80678,10499,53923,6391,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.2,(X),(X),(X),(X),(X)
8600000US01467,1467,ZCTA5 01467,219,115,121,71,98,70,(X),(X),(X),(X),(X),(X),131,77,81,58,50,42,0,21.7,0,31.8,0,41.9,5.3,10.6,8.6,15.5,0,41.9,0,21.7,0,31.8,0,41.9,9.2,17.9,1.2,24.1,22,30.4,0,21.7,0,31.8,0,41.9,17.6,16.7,13.6,23.2,24,36.6,9.2,13.5,14.8,23.6,0,41.9,5.3,7.8,8.6,13.4,0,41.9,53.4,33.3,53.1,41.8,54,43,(X),(X),(X),(X),(X),(X),140850,75443,115590,56747,181770,147682,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.3,(X),(X),(X),(X),(X)
8600000US01468,1468,ZCTA5 01468,2288,400,1262,250,1026,222,37402,6093,41069,4416,31563,12765,1264,270,803,176,461,161,0,2.5,0,4,0,6.8,0.9,1.4,1.4,2.2,0,6.8,3.3,4,1.7,2.8,6.1,9.8,4,3.4,3.5,5.6,4.8,8.3,37.3,9.9,38.1,13.4,36,19.2,16.7,7.4,19.4,8.8,11.9,9.8,7.5,6.6,9.8,9.5,3.5,5.5,20.3,8.4,15.8,9.3,28.2,22.7,10,6.4,10.2,6.8,9.5,10.6,(X),(X),52261,11644,59632,27354,61302,6698,62846,8127,58612,10406,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.4,(X),(X),(X),(X),(X)
8600000US01469,1469,ZCTA5 01469,4333,231,2345,148,1988,159,39393,2029,51136,1628,25295,4729,2665,220,1729,152,936,142,1.5,1.2,1.4,1.3,1.7,2.4,2,1.9,1.7,2,2.6,4,7,2.9,6.1,3.3,8.8,5.5,9.2,3,6.5,2.7,14.1,7.1,22.9,4.3,19.3,5.4,29.6,8.4,19.8,3.6,20.2,5.1,19.1,5.4,8.9,3,9,3.6,8.8,5.2,12,3.6,14.1,5.1,8.2,4.1,16.7,3.7,21.8,4.9,7.2,4.3,(X),(X),59107,7780,45968,6423,69047,7096,78033,10438,52448,5588,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X),(X),(X),(X),(X)
8600000US01473,1473,ZCTA5 01473,4528,259,2411,223,2117,286,42427,9403,62405,9439,32875,5721,3011,304,1885,257,1126,277,4,3.2,5,4.6,2.4,3.8,2.4,1.7,1.9,2.1,3.2,3.7,6.1,3.7,3.5,2.7,10.6,9.1,8.2,4.2,8.2,4.9,8.3,7.7,14.8,5.1,12.6,6.8,18.7,8.6,17,6.4,15.8,7.4,19.1,8.5,13.4,4.6,10.5,6.2,18.2,7.5,16.5,5.9,16.6,6.1,16.3,9.9,17.5,5.5,26,7.3,3.3,3.4,(X),(X),66189,6351,53438,8452,65510,5755,72644,7094,53567,5426,52056,8234,65234,4140,36902,4352,70938,42561,71938,52560,-,**,35533,7737,40461,19090,33125,24964,40265,4072,53250,23157,30536,17011,67094,5354,82667,13269,50688,22092,76429,12826,109110,8300,65391,49094,17.4,(X),(X),(X),(X),(X)
8600000US01474,1474,ZCTA5 01474,1225,219,670,129,555,128,50250,8819,54044,15530,37409,14700,672,131,401,86,271,78,0,4.7,0,7.8,0,11.3,0,4.7,0,7.8,0,11.3,6.4,6.2,0,7.8,15.9,14.4,11.5,8.3,5,5.4,21,18.5,15.9,7.7,12.7,7.9,20.7,12.3,17.1,8,18.5,8.9,15.1,11,1.2,2,2,3.4,0,11.3,22.2,8.5,21.7,10.8,22.9,15.8,25.7,8,40.1,12.2,4.4,5.7,(X),(X),86150,11196,45568,15742,101911,27317,135980,43222,51499,9247,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.3,(X),(X),(X),(X),(X)
8600000US01475,1475,ZCTA5 01475,5832,403,3102,293,2730,299,35381,4739,41803,6223,29681,3230,3578,370,2030,289,1548,254,0.4,0.6,0,1.6,0.9,1.3,1.5,1.7,0,1.6,3.6,3.9,12.8,4.4,11.3,5.6,14.7,7.2,13.9,5,9.7,4.7,19.5,9.7,23.6,4.8,21.8,6.4,26,7.7,21.9,5,23.8,6.6,19.3,7.3,7.5,3.1,11.8,5.3,1.9,2.1,11.7,4.9,14.9,7.7,7.4,3.9,6.7,3.1,6.7,4.7,6.7,4.5,(X),(X),53355,6579,41268,3616,53485,4383,57032,5628,48834,7761,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.8,(X),(X),(X),(X),(X)
8600000US01501,1501,ZCTA5 01501,9019,328,4424,232,4595,235,40867,3017,51028,3734,33700,3391,5544,274,3094,178,2450,205,0.6,0.5,0.2,0.3,1.1,1,2,1.3,2.8,2.2,0.9,1,4.7,1.6,3.3,2,6.5,2.7,13.8,2.8,10.4,3.3,18,4.8,16.8,2.1,13.4,2.8,21.2,3.6,21.3,3,22.9,3.9,19.3,4.5,10.4,2.3,9.9,3.5,11.1,2.6,15.3,2.4,15.9,3.3,14.4,3.6,15.1,2.4,21.1,3.7,7.6,2.4,(X),(X),62109,2931,51418,3888,66293,3307,74610,4973,55789,3257,50299,2593,56880,4342,40572,3422,28295,17689,37303,34484,21522,7899,36706,2866,50167,8978,26524,2705,41224,5561,49188,8254,35278,2918,57020,6166,66774,8845,50809,3492,70504,3766,92396,19761,61912,7930,14.1,(X),(X),(X),(X),(X)
8600000US01503,1503,ZCTA5 01503,1831,87,1010,80,821,100,41536,6299,52130,8354,26281,4652,1093,110,697,71,396,76,4.3,2.9,1.6,1.5,9.1,7.4,1,1.1,1,1.4,1,1.9,4.1,2.9,0.7,1.2,10.1,7.8,6.7,3.4,3.7,3,11.9,7.3,17.9,4.9,20.5,8.3,13.4,6.3,17.3,4.4,17.8,5.9,16.4,6.4,8.3,3,9.5,3.9,6.3,4.4,13.8,5,14.3,6.9,12.9,4.9,26.5,5.6,30.8,7.1,18.9,9.1,(X),(X),69350,6363,51957,7021,92003,11438,104514,13949,69984,13903,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),13.2,(X),(X),(X),(X),(X)
8600000US01504,1504,ZCTA5 01504,5481,301,2526,192,2955,209,40543,3743,49289,3494,33228,5139,3562,261,1888,170,1674,189,2.9,2.4,0,1.7,6.2,5.3,0.9,0.8,1.7,1.5,0,1.9,6.6,3,9.2,5,3.6,2.8,12.9,3.7,9.8,4,16.3,6,22.9,4.4,20.5,6.1,25.6,7,21,4.6,20.2,5.1,21.9,7.5,9.2,3.1,11.2,5.4,7,2.9,14,3.5,16.6,4.9,11.1,4.3,9.7,2.6,10.9,4.3,8.3,3.1,(X),(X),54386,7596,47009,6363,58654,4139,61724,4503,55192,5828,47004,3909,52873,5704,40328,4042,32917,11082,37500,15117,13723,1021,40743,3874,50361,3252,32045,6777,45345,5642,54545,9641,39915,5762,63229,6938,70651,6707,56786,9079,62273,25281,90263,34671,56167,11747,16.5,(X),(X),(X),(X),(X)
8600000US01505,1505,ZCTA5 01505,2616,159,1406,107,1210,111,46036,7902,54741,15528,40108,6915,1546,133,914,93,632,96,1.9,1.7,0,3.5,4.7,4.2,1.4,1.8,0,3.5,3.3,4.3,3,2,1.9,2.2,4.7,4.3,8.3,5.3,6.9,5.2,10.4,7.2,18.4,7.8,15.1,8.3,23.3,11.6,13.7,4,13.3,5.6,14.2,6.6,9.7,3.8,9.8,5.7,9.5,4.6,8.2,3.2,9,5.6,7.1,4.2,35.3,6.6,44,9.3,22.6,8.7,(X),(X),77411,37700,57500,15225,93139,12192,111364,18688,66781,8584,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.5,(X),(X),(X),(X),(X)
8600000US01506,1506,ZCTA5 01506,1780,144,902,101,878,100,42321,7228,48529,5794,27344,12709,1127,144,648,96,479,100,1.9,2.3,1.2,1.9,2.7,5,2.8,2.7,4.9,4.6,0,6.6,12.5,6.7,5.6,5.2,21.9,12.1,11.3,5.3,12.7,7.5,9.4,8.2,13.2,5.6,13.7,7.2,12.5,9.6,19.5,5.5,17.1,7.9,22.8,10.5,10,4.7,12,6.9,7.3,5.8,11.3,5.4,11.7,7.2,10.6,7.5,17.5,5.8,21,8.3,12.7,8,(X),(X),60375,7616,52426,12313,63813,6722,65984,7032,60875,12843,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15,(X),(X),(X),(X),(X)
8600000US01507,1507,ZCTA5 01507,7670,370,3641,269,4029,356,47894,3522,54366,4691,38321,4517,5124,348,2796,220,2328,262,2.3,1.7,2.3,2.5,2.4,1.9,0,0.6,0,1.2,0,1.4,5.3,2.3,2.6,2.4,8.7,4.3,9.7,3,10.3,4,8.9,3.8,18.1,3.7,10.7,4.3,27.1,6.9,21.6,4.3,23.4,7.3,19.4,5.2,12.5,2.9,14.1,4.4,10.6,4.2,15.4,3.5,16.9,5.9,13.6,5.6,15,3.8,19.8,5.7,9.3,3.7,(X),(X),65984,8902,51737,4546,67081,4305,75017,7047,57551,3575,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.5,(X),(X),(X),(X),(X)
8600000US01510,1510,ZCTA5 01510,8012,366,4435,253,3577,336,37981,3506,40728,2720,33220,6769,5230,448,3275,301,1955,291,2.2,1.5,2.2,2,2,2.4,1.9,1.4,0.5,0.8,4.2,3.1,5.2,2,5.7,2.4,4.3,2.7,17.6,4.4,18.3,5.7,16.6,6.2,20.9,4.5,19.9,5.3,22.5,6.5,21.2,4.2,20.7,4.8,22,5.8,9.5,2.4,9.7,3.7,9.2,4.2,12.9,3.3,13.6,4.2,11.6,4.6,8.6,2.6,9.3,2.9,7.5,4.6,(X),(X),51994,4179,50140,7140,55077,3287,56444,3627,52786,4859,42052,3007,47052,8077,38804,4142,17277,12688,25227,15634,11708,11692,33750,6030,40280,4281,17639,10211,41446,6153,49514,8327,28955,8695,54609,6833,60702,5823,46591,10575,61844,8135,65551,10735,60639,10469,18.3,(X),(X),(X),(X),(X)
8600000US01515,1515,ZCTA5 01515,1386,98,660,70,726,83,40160,3857,51087,10403,30103,3805,886,121,491,73,395,80,1.1,1.6,1,1.5,1.3,1.8,0,3.6,0,6.4,0,7.9,10.7,5.5,6.7,6.1,15.7,10.9,14.6,4.8,7.5,4.3,23.3,10.1,23.3,7.6,22.4,8.5,24.3,10.3,18.7,5.8,22.6,9.1,13.9,6.9,7,3.8,8.1,5.6,5.6,4.6,11.4,4.2,15.1,5.9,6.8,5,13.2,4.7,16.5,7.4,9.1,6.7,(X),(X),60750,7176,41402,5013,58733,4979,66569,6919,48993,6917,41891,3477,55000,11573,31575,6277,38819,2938,39444,4765,-,**,35288,14795,46906,14061,25441,3151,39712,7447,46786,16720,30337,4128,57083,17762,72500,20211,43846,11723,66458,23654,83250,13260,63000,33896,20.2,(X),(X),(X),(X),(X)
8600000US01516,1516,ZCTA5 01516,5138,311,2708,321,2430,163,40077,2661,51507,3123,31958,4934,3280,361,1838,240,1442,252,1.4,1.1,0.7,1.2,2.3,2,0.8,0.9,0.6,1.1,1,1.7,4.7,2.7,1.8,2.1,8.4,6.3,14.1,5.1,5.6,3.4,24.8,9.9,22.3,5.8,17.8,6.8,28,8.8,17.9,4.8,21.3,7.1,13.6,6.3,10.2,4,13.8,5.8,5.7,3.6,9.2,3.5,10.2,5.2,8,4.5,19.5,5.2,28.2,7.7,8.3,5.1,(X),(X),65833,4310,39141,3492,66670,5737,79881,7627,49830,6410,46421,5153,57413,9632,35521,5513,42560,9935,42560,9935,-,**,35288,14095,51449,6715,21381,3833,41518,5023,56481,16083,32768,6807,61172,19781,101950,27440,36441,8346,80882,18949,102054,42839,76641,10387,14,(X),(X),(X),(X),(X)
8600000US01518,1518,ZCTA5 01518,1437,301,766,167,671,159,46799,8749,52065,34731,29267,28004,884,188,585,135,299,113,0,3.6,0,5.4,0,10.3,6.9,8.4,0,5.4,20.4,25.7,5.7,8.7,0,5.4,16.7,23.4,6.1,4.7,4.3,4.5,9.7,10.6,24.2,11.2,26.2,15,20.4,15.2,9.8,6.2,11.6,6.6,6.4,10.3,2,2.7,0.7,1.1,4.7,8,15.3,6.8,16.9,9.5,12,10.4,30,11.8,40.3,15.2,9.7,10.8,(X),(X),(X),(X),(X),(X),86243,23222,107210,30310,45219,14720,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),7.9,(X),(X),(X),(X),(X)
8600000US01519,1519,ZCTA5 01519,3711,404,1913,234,1798,271,52936,9264,66777,10246,45303,7154,2624,276,1513,197,1111,204,0,1.2,0,2.1,0,2.9,1.7,1.3,2.1,1.8,1.2,1.9,2.7,2,2.3,2,3.2,3.8,7.8,4.6,8.1,5.8,7.4,7.4,19.3,5.2,14.7,6.3,25.6,8.5,12.3,4.1,8.9,4.5,17.1,6.3,7.5,3.1,7.6,3.6,7.5,4.3,14.9,4,13.9,5.1,16.2,7.5,33.7,6.2,42.4,8,21.9,7.7,(X),(X),84063,11584,60223,11889,92804,10675,99186,11460,84113,17191,60074,9410,73594,12886,47471,11282,-,**,-,**,-,**,32094,6206,32480,8906,31667,7131,44401,4385,48889,19888,41495,7676,78519,12818,95000,25406,52708,14004,75096,9037,107625,29644,69236,7048,18,(X),(X),(X),(X),(X)
8600000US01520,1520,ZCTA5 01520,8617,299,4542,243,4075,219,46138,3741,51522,3048,40628,2859,5398,295,3082,194,2316,216,0.3,0.4,0,1,0.7,0.8,2.1,1.2,1,0.9,3.6,2.4,5.2,1.5,4.5,1.8,6.2,3,8.1,2.2,7,2.7,9.4,3,19.5,2.9,15.5,3,24.8,4.9,17.2,3.3,13.5,3.5,22.2,5.2,6.5,1.7,4.5,1.6,9.2,3.2,18,2.8,19.4,3.9,16,4.4,23.1,3.2,34.5,4.5,7.9,2.7,(X),(X),78080,4572,51577,2258,78895,5054,93017,7872,60103,4481,51216,1471,63793,5292,43810,4236,20469,7089,20469,7535,18750,14044,37118,6380,50170,16013,30461,6119,41379,3805,48281,6825,39022,3276,56227,3737,80116,7083,49634,3419,76485,3270,107228,12279,66029,6398,15.6,(X),(X),(X),(X),(X)
8600000US01521,1521,ZCTA5 01521,1554,116,815,69,739,95,38243,5349,44688,11448,31563,6588,965,121,512,68,453,92,0.5,0.8,1,1.5,0,6.9,0,3.3,0,6.1,0,6.9,5.1,2.5,3.7,3,6.6,3.8,17.2,6.1,10.9,5.9,24.3,10.3,18.5,5.6,14.6,7,23,7.7,25.2,5.9,27.3,9.1,22.7,7.6,4.4,2.2,5.1,3.3,3.5,2.8,17.9,5.9,25.2,10.2,9.7,4.8,11.2,3.8,12.1,4.6,10.2,6.2,(X),(X),60915,5839,43922,10169,61894,5029,69521,7163,53274,6045,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.1,(X),(X),(X),(X),(X)
8600000US01522,1522,ZCTA5 01522,1875,221,915,103,960,191,51724,2171,60174,6713,45952,11882,1147,176,665,95,482,116,0.7,0.9,1.2,1.7,0,6.5,0,2.8,0,4.8,0,6.5,3.2,2.7,4.4,4.2,1.7,2.8,6,3.2,2.6,2.8,10.8,6.1,14.5,5.5,8.1,6.6,23.2,9.8,23.2,6.1,26.3,8.3,18.9,7.6,8.8,4.3,5.7,4.1,13.1,9.2,22.1,6.2,19.2,8.9,25.9,10.5,21.5,6.3,32.5,9.8,6.4,4.8,(X),(X),76307,17216,61500,10399,86445,14450,102597,24315,64162,4896,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17,(X),(X),(X),(X),(X)
8600000US01523,1523,ZCTA5 01523,4120,302,2130,237,1990,259,38773,8213,52474,5143,25862,7869,2536,314,1543,239,993,226,6.2,8.5,2.8,4.3,11.4,14.6,0.9,1.1,0.6,1.1,1.3,2.3,5.1,3.7,3,4.5,8.4,6.9,11.4,5.2,9,6.3,15.2,10.7,15.7,5.5,14.8,7.7,17.1,9.5,21.1,6.3,21.7,7.7,20,11,11,5.4,12.4,5.8,9,8,13.4,4.7,17.9,6.7,6.5,7.6,15.1,6,17.8,7.1,11.1,7.4,(X),(X),63227,5394,45174,14394,71061,14675,84054,21383,50872,10601,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.7,(X),(X),(X),(X),(X)
8600000US01524,1524,ZCTA5 01524,4037,318,2102,224,1935,210,33263,5630,40273,7749,28750,7382,2101,258,1240,174,861,172,1,1.4,1.6,2.4,0,3.7,1.2,1.5,0,2.6,2.9,3.7,7.1,4.4,5.8,4,9.1,8.7,14.5,5,10.6,5.1,20.2,9.9,24.7,5.7,21.6,7.7,29,9.9,20.5,6,23.5,8.8,16,8.3,9.8,4.1,7.3,5.6,13.5,7,12.4,4.1,17,6.5,5.7,5,8.9,4,12.6,6.2,3.6,4.1,(X),(X),58375,9063,45755,7895,55895,4000,61497,5400,47826,5053,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.6,(X),(X),(X),(X),(X)
8600000US01525,1525,ZCTA5 01525,118,93,70,53,48,45,(X),(X),(X),(X),(X),(X),73,43,25,22,48,45,0,34.1,0,59.3,0,42.8,0,34.1,0,59.3,0,42.8,0,34.1,0,59.3,0,42.8,16.4,30.7,48,52,0,42.8,45.2,38.4,0,59.3,68.8,48.8,0,34.1,0,59.3,0,42.8,0,34.1,0,59.3,0,42.8,38.4,33.6,52,52,31.3,48.8,0,34.1,0,59.3,0,42.8,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),10.2,(X),(X),(X),(X),(X)
